,carbohydrates_100g,energy_100g,fiber_100g,nutrition-score-fr_100g,proteins_100g,saturated-fat_100g,sodium_100g,sugars_100g
13130,11.0,381.0,0.2,1.0,6.1,1.6,0.062992125984252,11.0
13131,21.5,619.0,1.8,-1.0,2.3,0.6,0.110236220472441,0.4
13132,0.8,1096.0,0.6,19.0,17.3,7.0,0.909,0.8
13133,4.4,104.0,1.175,-4.0,1.0,0.0,0.0984,4.3
13134,4.7,145.0,4.1,-11.0,1.7,0.0,0.0078740157480315,2.1
13135,24.0,1280.0,2.5,10.0,9.0,4.0,0.7,3.5
13136,73.0,1548.0,3.4,-5.0,13.2,0.4,0.0078740157480315,3.0
13137,0.4,439.0,0.5,2.0,20.0,1.0,0.551181102362205,0.4
13138,2.0,472.0,0.5,3.0,19.0,1.0,0.708661417322835,2.0
13139,0.7,480.0,0.875,3.0,21.0,1.1,0.62992125984252,0.7
13140,52.2,1804.0,0.71,26.0,3.4,12.2,0.551181102362205,26.6
13141,5.8,195.0,2.3,-4.0,1.7,0.2,0.0433070866141732,1.8
13142,15.0,272.0,0.9249999999999999,-2.0,0.5,0.1,0.0039370078740157,14.0
13143,36.0,1020.0,3.3,8.0,6.6,2.2,0.551181102362205,5.3
13144,15.9,304.0,1.0,-3.0,0.4,0.2,0.003,15.1
13145,22.8,434.0,1.2999999999999998,0.0,0.5,0.5,0.0039370078740157,19.5
13146,14.8,293.0,0.9249999999999999,-2.0,0.05,0.5,0.0039370078740157,13.7
13147,0.0,764.0,0.0,4.0,21.0,3.5,0.4,0.0
13148,6.2,301.0,0.675,4.0,0.9,0.3,0.34251968503937,5.8
13149,11.5,199.0,0.39999999999999997,14.0,0.5,0.1,0.0039370078740157,10.5
13150,17.0,560.0,1.5,-1.0,6.0,1.8,0.2,2.0
13151,2.7,633.0,4.6,-4.0,2.8,1.0,0.551181102362205,1.1
13152,12.0,233.0,1.0,9.0,1.2,0.1,0.708661417322835,12.0
13153,1.0,866.0,1.375,11.0,16.0,6.1,0.330708661417323,0.0
13154,11.7,321.0,2.4,5.0,1.7,0.19,0.78740157480315,7.0
13155,50.6,1719.0,6.0,11.0,8.8,8.0,0.0,21.6
13156,2.7,105.0,2.7,-6.0,2.0,0.0,0.275590551181102,0.5
13157,3.4,359.0,3.1500000000000004,6.0,1.9,0.5,0.551181102362205,2.0
13158,15.0,988.0,0.985,12.0,1.4,4.4,0.62992125984252,1.1
13159,0.7,471.0,0.35,2.0,22.0,0.8,0.551181102362205,0.7
13160,70.7,1762.0,3.4,12.0,11.3,1.5,1.1,2.7
13161,0.6,1010.0,0.675,20.0,15.5,7.4,1.06299212598425,0.6
13162,2.2,422.0,0.6,3.0,20.1,0.4,0.672834645669291,2.2
13163,72.0,1531.0,3.6,-6.0,12.0,0.35,0.0039370078740157,3.7
13164,0.6,401.0,0.475,0.0,21.0,0.4,0.433070866141732,0.5
13165,17.0,473.0,0.0,2.0,3.8,0.5,0.291338582677165,3.0
13166,2.5,2800.0,0.0,20.0,1.5,7.0,0.63,1.0
13167,8.5,145.0,0.475,11.0,0.1,0.0,0.0039370078740157,8.5
13168,10.6,359.0,0.675,4.5,1.8,2.0,0.47244094488189,1.1
13169,4.7,282.0,0.0,1.0,4.5,2.2,0.0590551181102362,4.7
13170,3.0,117.0,4.0,-5.5,2.0,0.1,0.3,2.0
13171,31.1,548.0,0.9,5.0,0.5,0.0,0.0118110236220472,29.7
13172,2.4,1602.0,1.675,20.0,9.1,14.0,0.551181102362205,2.0
13173,13.0,649.0,0.6,2.0,7.7,2.8,0.299212598425197,1.1
13174,31.0,1144.0,0.685,18.0,3.5,9.1,0.094488188976378,27.0
13175,0.0,556.0,0.0,2.0,14.0,2.5,0.393700787401575,0.1
13176,77.0,1538.0,7.0,-5.5,8.0,0.2,0.0236,1.5
13177,70.0,1505.0,3.0,-4.0,13.0,0.3,0.0078740157480315,6.0
13178,4.4,280.0,0.0,-1.0,5.5,2.2,0.0511811023622047,3.0
13179,62.3,625.0,0.0,1.0,0.4,0.1,0.0,0.0
13180,3.1,1301.0,0.7749999999999999,19.0,14.8,10.5,0.62992125984252,0.6
13181,31.0,551.0,1.0,5.0,0.5,0.02,0.0196850393700787,29.1
13182,0.9,1224.0,0.35,17.0,14.0,9.7,0.511811023622047,0.5
13183,8.9,547.0,0.8,1.0,7.2,2.9,0.279527559055118,2.5
13184,21.4,1093.0,1.9500000000000002,16.0,10.2,8.4,0.47244094488189,1.1
13185,10.5,481.0,0.5,4.0,8.0,0.4,0.708661417322835,3.0
13186,1.0,418.0,0.7,11.0,19.0,0.8,0.984251968503937,0.9
13187,59.7,1596.0,0.985,14.0,4.7,1.6,0.192913385826772,32.2
13188,23.0,1483.0,0.71,19.0,1.6,15.5,0.0590551181102362,22.9
13189,75.0,1800.0,1.9,4.0,5.6,1.2,0.322834645669291,0.0
13190,25.0,604.0,0.61,3.0,3.9,1.8,0.0393700787401575,18.0
13191,1.2,191.0,3.0,-1.0,2.1,1.9,0.31496062992126,0.4
13192,4.9,205.0,0.0,16.0,0.0,0.0,0.0039370078740157,12.4
13193,6.0,671.0,7.1,0.0,16.0,0.7,0.669291338582677,4.6
13194,15.8,289.0,1.5,3.25,0.3,0.075,0.0232283464566929,14.3
13195,29.0,1100.0,0.76,16.0,4.0,9.0,0.063,26.0
13196,1.5,3000.0,0.525,19.0,1.0,6.0,0.590551181102362,1.5
13197,71.5,1513.0,4.2,-6.0,11.8,0.4,0.0039370078740157,2.4
13198,4.8,193.0,0.0,0.0,3.2,1.0,0.05,4.8
13199,53.2,565.0,0.6499999999999999,2.0,0.5,0.1,0.0984251968503937,0.1
13200,3.3,983.0,1.4500000000000002,15.0,13.3,7.0,0.688976377952756,3.1
13201,70.0,1526.0,3.4,-4.0,14.0,0.3,0.0078740157480315,5.6
13202,3.2,1028.0,1.4500000000000002,16.0,13.0,7.4,0.551181102362205,3.1
13203,65.0,2128.0,0.925,25.0,7.0,15.0,0.429133858267717,27.0
13204,10.5,186.0,0.01,12.0,0.2,0.01,0.0275590551181102,10.4
13205,3.1,2715.0,0.425,19.0,1.2,6.4,0.511811023622047,2.1
13206,57.4,620.0,0.0,1.0,0.4,0.1,0.0,0.0
13207,0.0,500.0,0.5,3.0,22.0,1.0,0.708661417322835,0.0
13208,0.7,1093.0,0.35,20.0,17.0,7.4,0.94488188976378,0.7
13209,5.25,167.0,0.0,13.0,0.0,0.0,0.0039370078740157,9.7
13210,72.7,2033.0,1.3,25.0,4.9,8.8,0.362204724409449,38.1
13211,13.0,698.0,0.725,5.0,5.6,2.9,0.433,2.0
13212,28.5,1125.0,2.5,11.0,7.0,6.5,0.354330708661417,9.5
13213,0.0,543.0,3.3,-5.0,13.0,1.2,0.27,0.0
13214,0.0,890.0,0.0,4.0,22.0,3.5,0.393700787401575,0.0
13215,10.5,227.0,1.5,2.0,2.0,0.05,0.393700787401575,6.5
13216,74.0,1538.0,2.5,-4.0,12.0,0.3,0.0,3.0
13217,8.7,308.0,1.5,-3.0,2.3,0.6,0.0748031496062992,1.2
13218,11.0,186.0,0.35,15.0,0.0,0.0,0.015748031496063,11.0
13219,14.5,247.0,0.9249999999999999,18.0,0.5,0.1,0.0039370078740157,13.1
13220,16.3,318.0,1.4,1.75,0.5,0.2,0.00075,15.5
13221,20.0,677.0,3.5,-3.0,2.5,0.5,0.0394,0.5
13222,19.2,770.0,0.0,9.25,12.8,3.6,0.200787401574803,19.2
13223,10.7,260.0,0.36,16.0,2.0,0.8,0.0393700787401575,10.5
13224,12.3,251.0,0.6,1.0,1.4,1.5,0.0236220472440945,2.8
13225,1.4,32.0,0.5,3.0,0.1,0.0,0.0039370078740157,1.2
13226,68.0,1458.0,3.0,-5.0,12.0,0.5,0.0118110236220472,3.5
13227,10.0,177.0,0.35,13.0,0.0,0.0,0.0118110236220472,10.0
13228,0.0,4.5,0.0,1.0,0.0,0.0,0.0,0.0
13229,5.5,1875.0,2.575,13.0,8.0,3.3,0.511811023622047,0.6
13230,20.5,559.0,2.5,-3.0,2.5,0.4,0.0393700787401575,0.5
13231,46.0,1153.0,1.8,11.0,8.8,0.5,0.93,2.1
13232,6.0,462.0,1.5,-1.0,15.0,0.3,0.48,3.3
13233,2.5,984.0,0.35,17.0,14.0,13.0,0.511811023622047,1.0
13234,9.4,186.0,0.475,3.0,0.7,0.0,0.0,8.7
13235,9.6,364.0,2.5,-6.0,1.7,0.9,0.216535433070866,1.7
13236,39.0,711.0,0.0,9.0,0.5,0.5,0.015748031496063,39.0
13237,20.0,813.0,0.885,11.0,4.4,6.3,0.0393700787401575,18.0
13238,17.8,560.0,1.2,0.0,6.1,0.4,0.316141732283465,2.2
13239,42.4,981.0,2.325,-1.0,7.5,0.6,0.15748031496063,2.4
13240,13.0,569.0,5.4,-7.0,8.1,0.7,0.18503937007874,2.2
13241,12.8,222.0,0.2,16.0,0.5,0.0,0.0,11.3
13242,0.48,17.2,0.0,3.25,0.316,0.0,0.392,0.0
13243,61.5,1736.0,3.8,16.0,5.4,10.8,0.267716535433071,20.4
13244,9.3,193.0,0.2,4.0,0.7,0.04,0.02,9.3
13245,76.0,1737.0,5.0,10.0,7.3,3.0,0.2,28.8
13246,33.0,870.0,2.0,0.0,10.0,1.5,0.393700787401575,2.0
13247,2.3,355.0,1.5,-3.0,6.9,0.9,0.18503937007874,1.8
13248,53.0,2105.0,2.25,16.0,5.8,2.6,0.78740157480315,2.9
13249,71.0,1456.0,3.5,-5.0,11.0,0.2,0.01,2.0
13250,10.2,188.0,0.35,4.0,0.0,0.0,0.0,9.7
13251,13.0,267.0,1.575,2.0,0.8,0.03,0.0039370078740157,9.6
13252,11.6,206.0,0.375,5.0,0.0,0.0,0.0,11.6
13253,10.1,198.0,0.75,4.0,0.6,0.0,0.0,9.5
13254,8.5,300.0,0.5,-1.0,3.7,1.0,0.110236220472441,1.0
13255,59.3,1697.0,3.5,15.0,6.8,7.8,0.1,30.9
13256,10.3,1127.0,0.985,16.0,3.0,3.23,0.76,9.5
13257,5.8,152.0,2.6,-5.0,0.6,0.1,0.236220472440945,5.1
13258,9.2,130.0,0.0,-4.0,1.7,0.1,0.255905511811024,0.6
13259,95.31,1031.0,1.47,2.0,0.004,1.28,0.0003937007874015,0.1
13260,4.0,93.6,0.52,3.0,0.4,0.12,0.279,1.32
13261,7.6,1492.0,0.3,18.0,0.9,3.2,0.905511811023622,5.9
13262,27.9,174.0,2.4,-2.0,6.4,0.5,0.4,2.9
13263,39.6,1548.0,1.8,23.0,7.4,11.0,0.8,13.9
13264,4.8,195.0,0.0,0.0,3.2,1.0,0.0492125984251968,4.8
13265,3.6,92.0,0.8,-5.0,1.1,0.0,0.0393700787401575,2.9
13266,72.0,1438.0,4.0,-6.0,8.5,0.3,0.0,1.0
13267,15.0,293.0,1.4,-4.0,0.7,0.1,0.0039370078740157,13.0
13268,72.0,1608.0,4.2,7.0,13.0,0.7,0.641732283464567,5.2
13269,1.4,32.0,0.3,3.0,0.1,0.0,0.0,1.2
13270,11.5,334.0,1.8,0.0,3.8,0.7,0.38,3.0
13271,17.0,323.0,2.0,-4.0,0.4,0.0,0.04,17.0
13272,17.0,318.0,1.8,-4.0,0.4,0.0,0.0,17.0
13273,13.9,914.0,1.0,4.0,5.83,2.33,0.361,0.167
13274,30.1,897.0,1.69,2.0,9.77,2.82,0.454,3.11
13275,0.5,2259.0,0.475,10.0,0.5,15.0,0.161417322834646,0.5
13276,20.6,885.0,1.3,3.0,6.9,2.5,0.444881889763779,3.0
13277,17.0,318.0,1.8,-4.0,0.4,0.0,0.0,17.0
13278,17.0,318.0,2.1,-4.0,0.3,0.0,0.0,17.0
13279,11.0,199.0,0.5,4.0,0.5,0.0,0.0039370078740157,10.5
13280,14.4,400.0,2.5,1.0,2.3,0.3,0.4,5.3
13281,71.0,1519.0,3.5,-5.0,11.5,0.7,0.0,2.4
13282,11.0,192.0,0.2,14.0,0.2,0.0,0.00984,9.9
13283,22.5,720.0,7.2,1.0,3.8,1.9,0.1,19.5
13284,29.7,822.0,0.2,9.0,2.5,6.7,0.0078740157480315,13.1
13285,40.2,1636.0,1.1,16.0,6.2,9.8,0.362204724409449,2.7
13286,0.9,441.0,0.44999999999999996,3.0,22.0,0.4,0.708661417322835,0.9
13287,13.0,389.0,2.8,-8.0,5.7,0.2,0.248031496062992,0.5
13288,14.0,249.0,1.5499999999999998,19.0,0.6,0.1,0.0118110236220472,14.0
13289,65.0,2136.0,1.5,23.0,5.5,15.0,0.295275590551181,30.0
13290,62.0,2105.0,3.0,17.0,6.0,7.0,0.1,40.0
13291,1.9,551.0,0.85,5.0,17.0,2.2,0.708661417322835,1.9
13292,51.0,2266.0,4.9,8.0,6.0,3.1,0.39,0.5
13293,16.0,297.0,1.025,-2.0,0.3,0.04,0.015748031496063,15.0
13294,14.0,412.0,0.36,2.0,3.9,1.9,0.0511811023622047,13.1
13295,13.1,254.0,1.4,-4.0,0.4,0.12,0.0,9.5
13296,3.4,886.0,1.175,11.0,20.4,3.3,0.590551181102362,1.0
13297,12.3,248.0,1.3,-4.0,0.5,0.19,0.0,11.1
13298,12.0,220.0,0.7,16.0,0.4,0.0,0.0,12.0
13299,40.2,1645.0,1.175,17.0,6.2,9.8,0.362204724409449,2.7
13300,10.5,481.0,0.5,4.0,8.0,0.4,0.7,3.0
13301,72.0,1500.0,2.5,-4.0,11.8,0.1,0.0098425196850393,3.5
13302,4.0,801.0,0.2,10.0,1.2,2.1,0.551181102362205,1.3
13303,41.8,800.0,1.9,7.0,0.7,0.1,0.0015,39.9
13304,18.0,594.0,1.135,5.0,4.4,2.7,0.393700787401575,1.5
13305,0.0,555.0,0.35,2.0,14.0,2.5,0.393700787401575,0.0
13306,71.0,1519.0,3.5,-5.0,11.5,0.7,0.0,2.4
13307,25.1,1006.0,1.4000000000000001,3.0,8.1,1.0,0.511811023622047,2.9
13308,3.5,585.0,0.675,2.0,8.3,6.9,0.0393700787401575,3.5
13309,11.3,196.0,0.0,12.0,0.0,0.0,0.0,10.2
13310,0.0,326.0,0.0,-4.0,18.8,0.1,0.095,0.0
13311,13.3,887.0,0.0,13.0,4.1,6.5,0.0433070866141732,24.0
13312,0.0,858.0,0.0,4.0,22.0,3.3,0.393700787401575,0.0
13313,0.3,320.0,0.0,-4.0,17.2,0.1,0.118110236220472,0.0
13314,1.8,695.0,0.8,2.0,18.0,2.4,0.397637795275591,0.6
13315,61.5,710.0,0.375,2.0,0.5,0.7,0.0,0.1
13316,9.6,163.0,0.3625,13.0,0.5,0.0,0.0039370078740157,9.6
13317,72.0,1518.0,2.0,-3.0,12.0,0.4,0.0078740157480315,2.0
13318,18.0,870.0,1.25,2.0,13.0,2.0,0.37,0.5
13319,61.5,710.0,0.375,2.0,0.5,0.7,0.0,0.1
13320,57.9,730.0,0.35,4.0,0.5,2.5,0.00787,0.0
13321,21.0,977.0,0.7,15.0,10.0,8.5,0.511811023622047,2.2
13322,68.5,710.0,0.675,2.0,0.4,0.0,0.0708661417322835,0.0
13323,71.5,753.0,0.35,2.0,0.1,0.1,0.0118110236220472,0.1
13324,11.2,188.0,0.475,14.0,0.0,0.0,0.0118110236220472,10.5
13325,11.7,197.0,0.39999999999999997,14.0,0.0,0.0,0.0118110236220472,10.5
13326,4.8,269.0,0.0,2.0,3.2,2.2,0.0393700787401575,4.8
13327,2.1,70.0,1.9,-6.0,0.7,0.1,0.15748031496063,1.6
13328,0.8,455.0,0.725,2.0,20.5,1.0,0.551,0.8
13329,2.2,1025.0,0.35,14.0,16.5,13.3,0.591,2.2
13330,13.5,226.08,0.39999999999999997,17.0,0.0,0.0,0.0053149606299212,13.0
13331,8.5,218.0,0.7,-1.0,4.2,0.0,0.0590551181102362,8.1
13332,3.2,124.0,1.0,2.0,0.6,0.3,0.307086614173228,2.1
13333,4.5,180.0,1.5,0.0,0.7,0.7,0.268,2.0
13334,0.0,929.0,0.0,4.0,22.0,3.3,0.393700787401575,0.0
13335,18.3,137.0,0.9349999999999999,4.0,3.3,3.6,0.0393700787401575,15.9
13336,10.2,173.0,0.35,13.0,0.0,0.0,0.0039370078740157,10.1
13337,52.4,2097.0,6.2,10.0,5.7,3.3,0.6,0.8
13338,2.0,971.0,0.775,10.0,0.7,2.0,0.708661417322835,0.6
13339,5.0,225.0,3.4,1.0,1.4,0.3,0.385826771653543,4.9
13340,16.3,429.0,1.0,0.0,5.9,0.3,0.31496062992126,1.2
13341,13.7,402.0,0.51,2.0,3.6,2.0,0.047244094488189,13.3
13342,1.9,854.0,1.2,12.0,12.0,6.9,0.511811023622047,1.4
13343,12.0,432.0,1.1,2.0,5.7,2.1,0.28740157480315,1.1
13344,21.9,1286.0,2.0,14.0,2.3,16.2,0.0433070866141732,15.7
13345,25.0,772.0,2.3,3.0,2.6,0.9,0.47244094488189,0.5
13346,0.3,320.0,0.0,-4.0,17.2,0.1,0.118110236220472,0.0
13347,3.2,1022.0,0.5,12.0,0.5,2.0,0.767716535433071,0.4
13348,18.0,301.0,0.475,3.0,0.0,0.0,0.0,18.0
13349,72.0,1520.0,2.0,-3.0,12.0,0.4,0.008,2.0
13350,7.3,134.0,0.0,0.0,0.6,0.0,0.0196850393700787,6.4
13351,5.0,179.0,0.5,3.0,0.9,0.8,0.303149606299213,2.2
13352,8.8,657.0,0.0,2.0,8.8,3.2,0.354330708661417,0.7
13353,0.5,1179.5,0.35,15.0,21.0,16.4,0.669291338582677,0.5
13354,5.2,157.0,1.6,0.0,0.9,0.3,0.246,1.4
13355,27.0,648.0,0.36,2.0,3.5,1.0,0.0275590551181102,17.0
13356,1.6,125.0,2.0,-8.0,3.0,0.2,0.009,1.4
13357,6.0,105.0,0.35,8.0,0.0,0.0,0.0,6.0
13358,68.0,1861.0,4.2,10.0,7.7,4.0,0.0354330708661417,35.0
13359,69.0,1464.0,5.0,-6.0,11.5,0.3,0.0,3.0
13360,49.0,1191.0,4.4,-1.0,9.0,0.4,0.55,3.8
13361,65.0,2029.0,4.0,12.0,3.5,2.0,0.94488188976378,1.0
13362,1.0,485.0,0.475,2.0,21.0,1.0,0.551181102362205,0.6
13363,23.6,407.0,0.1,5.0,0.1,0.0,0.0,21.4
13364,49.6,1410.0,2.45,18.0,8.0,8.8,0.433070866141732,11.5
13365,0.3,484.0,0.5249999999999999,3.0,21.0,1.2,0.551181102362205,0.3
13366,69.0,1946.0,4.7,14.0,6.3,5.7,0.196850393700787,32.0
13367,9.4,286.0,1.2,-1.0,0.9,0.6,0.4,7.0
13368,0.0,5.8,0.0,1.0,0.0,0.0,0.0,0.0
13369,3.0,631.0,0.6249999999999999,9.0,8.0,9.0,0.433070866141732,3.0
13370,16.0,638.0,3.1,-3.0,5.5,0.9,0.2952,2.6
13371,20.1,494.0,0.5,3.0,2.8,1.9,0.047244094488189,11.4
13372,1.2,1014.0,1.6,4.0,13.2,1.7,0.47244094488189,0.6
13373,12.825,314.0,0.0,7.0,1.5,0.3,0.62992125984252,6.9
13374,0.5,756.0,0.35,12.0,20.0,4.1,0.62992125984252,0.5
13375,0.8,500.0,0.625,4.0,21.0,1.8,0.708661417322835,0.8
13376,5.0,326.0,0.1,-1.0,6.9,2.2,0.0590551181102362,5.0
13377,74.0,1533.0,4.0,-6.0,11.0,0.3,0.0078740157480315,3.5
13378,74.0,1533.0,4.0,-6.0,11.0,0.3,0.0078740157480315,3.5
13379,74.0,1533.0,4.0,-6.0,11.0,0.3,0.0078740157480315,3.5
13380,46.0,1280.0,3.7,-1.0,11.0,0.8,0.5,5.4
13381,12.0,594.0,0.0,2.0,6.8,1.5,0.433070866141732,1.5
13382,5.125,1766.0,0.0,22.0,9.1,16.0,0.669291338582677,2.1
13383,25.6,687.0,0.61,11.0,1.9,5.2,0.0511811023622047,22.3
13384,39.0,1335.0,0.9849999999999999,20.0,2.5,12.0,0.125984251968504,31.0
13385,4.7,134.0,0.0,0.0,3.2,0.1,0.0511811023622047,4.7
13386,0.5,3.0,0.5,2.0,0.5,0.1,0.0039370078740157,0.5
13387,0.9,3059.0,0.35,19.0,1.6,6.0,0.511811023622047,0.2
13388,9.3,301.0,0.385,18.0,2.8,1.7,0.031496062992126,9.2
13389,0.8,482.0,0.5,3.0,21.0,1.1,0.551181102362205,0.7
13390,15.2,435.0,0.0,2.0,3.6,2.0,0.0552,12.0
13391,78.0,1841.0,3.0,12.0,2.6,1.3,0.913385826771653,1.2
13392,0.6,79.0,2.1,0.0,2.2,0.0,0.275590551181102,0.0
13393,0.5,478.0,0.975,11.0,22.4,1.2,0.885826771653543,0.5
13394,2.9,789.0,4.15,7.0,1.5,2.4,0.354330708661417,2.7
13395,69.2,1968.0,1.3425,25.0,6.6,12.9,0.271653543307087,32.8
13396,70.0,1870.0,0.7849999999999999,22.0,6.1,12.0,0.078740157480315,32.0
13397,3.0,81.0,1.1,-6.0,1.2,0.2,0.0078740157480315,3.0
13398,3.0,81.0,1.1,-6.0,1.2,0.2,0.0078740157480315,3.0
13399,52.0,1617.0,0.0,19.0,7.4,10.6,0.196850393700787,14.0
13400,47.0,879.0,1.3599999999999999,1.0,1.7,0.2,0.0118110236220472,26.0
13401,68.0,1871.0,3.2,12.0,6.1,10.0,0.216535433070866,0.0
13402,6.2,185.0,2.0,-4.0,2.0,0.1,0.015748031496063,1.7
13403,74.3,1468.0,6.6,-3.25,7.4,0.5,0.0236220472440945,2.9
13404,3.0,84.0,0.8,-6.0,1.1,0.0,0.0393700787401575,3.0
13405,74.0,1533.0,4.0,-6.0,11.0,0.3,0.0078740157480315,3.5
13406,74.0,1533.0,4.0,-6.0,11.0,0.3,0.0078740157480315,3.5
13407,74.0,1533.0,4.0,-6.0,11.0,0.3,0.0078740157480315,3.5
13408,1.0,1300.0,0.5,9.0,0.1,7.8,0.29,0.1
13409,70.0,1533.0,6.0,-6.0,13.0,0.4,0.01,3.0
13410,18.0,400.0,1.5,9.0,2.0,0.0,0.78740157480315,10.0
13411,0.5,17.0,0.0,2.0,0.1,0.0,0.0039370078740157,0.5
13412,6.6,117.0,0.2,6.0,0.2,0.0,0.0,2.5
13413,76.8,1644.0,5.6,8.0,8.1,0.6,0.38,25.0
13414,14.0,241.0,0.725,16.0,0.0,0.0,0.0,13.0
13415,6.0,227.0,0.5,0.0,3.2,0.3,0.0787,5.5
13416,2.3,19.0,2.2,-6.0,1.0,0.01,0.196850393700787,2.7
13417,29.0,1117.0,1.6,12.0,12.0,5.9,0.37007874015748,9.7
13418,3.0,80.0,0.8,-6.0,1.1,0.0,0.0511811023622047,3.0
13419,38.3,696.0,0.95,8.0,0.7,0.5,0.0196850393700787,38.3
13420,12.1,219.0,0.5,16.0,0.5,0.1,0.0118110236220472,12.0
13421,0.5,2233.0,0.36,10.0,0.5,14.0,0.161417322834646,0.5
13422,58.9,2146.0,2.01,26.0,7.4,12.7,1.10236220472441,0.5
13423,51.1,1238.0,3.7,1.0,7.5,0.5,0.590551181102362,6.0
13424,11.0,203.0,0.5,15.0,0.5,0.0,0.0,11.0
13425,11.0,201.0,0.5,15.0,0.5,0.0,0.0,11.0
13426,71.0,1463.0,3.5,-5.0,12.0,0.2,0.0,1.5
13427,1.92,59.67,1.39,3.0,1.58,0.0,0.393700787401575,1.25
13428,1.92,59.67,1.39,3.0,1.59,0.0,0.393700787401575,1.25
13429,7.5,134.0,0.5,0.0,0.0,0.1,0.0118110236220472,7.5
13430,7.0,122.0,0.04,10.0,0.06,0.0,0.0031496062992126,7.0
13431,12.6,229.0,2.1,-5.0,0.2,0.05,0.01,10.1
13432,4.0,675.0,1.0,2.0,14.0,2.5,0.4,2.5
13433,69.0,730.0,0.35,2.0,0.4,0.3,0.0,0.0
13434,37.8,695.0,0.95,8.0,0.5,0.5,0.0236220472440945,37.8
13435,50.3,1377.0,1.81,17.0,7.9,6.8,0.393700787401575,14.3
13436,19.6,784.0,2.0,1.0,3.4,1.3,0.18503937007874,3.6
13437,38.5,694.0,1.125,8.0,0.5,0.5,0.0236220472440945,38.5
13438,39.6,707.0,0.625,8.0,0.6,0.5,0.0275590551181102,39.6
13439,15.5,293.0,2.1,-4.0,0.3,0.0,0.0,14.0
13440,8.0,257.0,0.0,1.0,1.7,1.3,0.025,8.0
13441,12.1,336.0,0.635,19.0,3.5,1.3,0.0511811023622047,11.9
13442,8.5,271.0,1.59,-2.0,2.5,0.2,0.15,1.44
13443,3.3,965.0,0.5,14.0,15.0,6.8,0.551181102362205,0.5
13444,3.0,80.0,0.8,-6.0,1.1,0.0,0.0511811023622047,3.0
13445,37.7,677.0,1.125,8.0,0.6,0.5,0.0236220472440945,37.2
13446,14.5,816.0,1.525,1.0,8.3,1.5,0.354330708661417,0.1
13447,54.0,1442.0,1.2349999999999999,14.0,6.9,4.0,0.291338582677165,20.0
13448,1.8,706.0,0.2,12.0,1.3,14.5,0.0137795275590551,1.7
13449,16.3,875.0,1.775,3.0,8.7,2.9,0.433070866141732,0.8
13450,5.6,1982.0,0.685,20.0,0.0,5.6,0.866141732283465,5.6
13451,12.7,275.0,0.975,-3.0,0.5,0.5,0.00394,11.5
13452,16.2,1044.0,0.44999999999999996,18.0,7.4,11.3,0.515748031496063,1.1
13453,37.6,678.0,1.125,8.0,0.9,0.5,0.0196850393700787,37.6
13454,38.8,699.0,0.8,8.0,0.5,0.5,0.0354330708661417,38.7
13455,6.5,178.0,0.435,-1.0,3.7,0.04,0.0551181102362205,5.8
13456,2.0,105.0,4.0,-2.0,2.0,0.0,0.375,0.0
13457,11.0,245.0,1.8,-5.0,0.5,0.1,0.0031496062992126,11.0
13458,73.7,2051.0,1.085,25.0,4.7,13.1,0.275590551181102,27.5
13459,8.3,458.0,3.3,-3.0,7.3,1.6,0.295275590551181,1.6
13460,1.4,30.0,0.3525,4.0,0.5,0.3,0.433070866141732,1.4
13461,62.4,1954.0,2.735,17.0,4.6,1.8,1.08,5.8
13462,70.0,1573.0,3.8,-5.0,13.0,1.1,0.05,2.5
13463,63.4,2011.0,0.86,17.0,4.5,2.6,0.866141732283465,4.3
13464,41.0,1845.0,3.2,15.0,7.1,4.8,0.374015708661417,29.0
13465,87.0,1621.0,0.6,4.0,6.1,0.3,0.0196850393700787,14.0
13466,5.1,312.0,2.7,2.0,1.1,1.8,0.393700787401575,4.2
13467,7.4,298.0,1.9,-3.0,3.4,0.4,0.118110236220472,0.8
13468,52.0,2256.0,4.4,8.0,6.1,2.7,0.511811023622047,0.3
13469,12.4,573.0,0.1,7.0,2.8,5.4,0.062992125984252,10.9
13470,14.1,376.0,2.1,0.0,3.3,0.2,0.31,3.1
13471,70.0,1550.0,3.5,-4.0,13.0,0.8,0.0984251968503937,2.5
13472,4.5,694.0,0.5,5.0,10.1,6.8,0.220472440944882,0.5
13473,0.6,611.0,0.475,3.0,17.0,2.5,0.511811023622047,0.5
13474,18.5,652.0,0.685,6.0,3.5,5.0,0.0590551181102362,14.5
13475,51.0,1125.0,4.0,-6.0,9.6,0.4,0.1,2.1
13476,75.0,1568.0,4.0,-6.0,11.0,0.2,0.0,1.5
13477,4.4,677.0,1.45,11.0,10.2,5.6,0.393700787401575,0.8
13478,4.1,97.0,0.2,0.25,0.8,0.1,0.244094488188976,0.8
13479,51.0,2276.0,4.9,8.0,6.0,3.1,0.433070866141732,0.5
13480,26.0,1108.0,1.625,2.0,10.0,0.9,0.440944881889764,2.6
13481,51.0,2168.0,2.885,17.0,5.0,3.0,0.826771653543307,1.0
13482,10.5,481.0,0.5,4.0,8.0,0.4,0.7,3.0
13483,6.1,222.0,1.0,-1.0,0.6,0.4,0.0511811023622047,4.2
13484,12.0,364.0,4.0,-12.0,7.0,0.1,0.18,0.6
13485,70.0,1475.0,3.0,-5.0,11.0,0.3,0.0,2.5
