,carbohydrates_100g,energy_100g,fiber_100g,proteins_100g,saturated-fat_100g,sodium_100g,sugars_100g
17578,70.8,1503.0,2.7,13.5,0.3,0.001771653543307,3.2
17579,71.6,1481.0,3.2,11.7,0.4,0.0118110236220472,2.7
17580,1.9,141.0,3.4,3.5,0.1,0.149606299212598,1.0
17581,5.6,286.0,2.12,3.52,2.0,0.175,1.72
17582,13.0,226.0,1.8267876662954934,0.9,0.1,0.0118110236220472,10.0
17583,66.9,1813.0,3.8,11.0,1.7,1.06299212598425,2.3
17584,23.6,443.0,1.9,0.7,0.0,0.0,21.4
17585,73.0,1502.0,2.8,11.0,0.0,0.0393700787401575,3.0
17586,75.0,1519.0,2.6,10.5,0.3,0.0019685039370078,3.3
17587,51.5,2139.0,6.5,5.8,3.5,0.354330708661417,0.5
17588,11.2,199.0,1.8267876662954934,0.5,0.0,0.0393700787401575,11.2
17589,11.3,201.0,1.8267876662954934,0.5,0.0,0.0393700787401575,11.3
17590,3.0,700.0,1.8267876662954934,1.2,14.2,0.0393700787401575,2.1
17591,7.9,339.0,1.8267876662954934,5.1,2.0,0.0511811023622047,7.9
17592,80.0,1504.0,1.8267876662954934,6.9,0.2,0.0039370078740157,0.0
17593,9.2,340.0,0.0,2.0,0.4,0.307086614173228,2.2
17594,72.3,1537.0,3.5,10.8,0.8,0.0,0.5
17595,2.0,106.0,2.1,2.4,0.1,0.0236220472440945,0.8
17596,5.0,159.0,3.4,2.1,0.1,0.28,1.1
17597,79.0,1479.0,1.8267876662954934,6.1,0.3,0.0039370078740157,0.0
17598,12.0,205.0,0.1,0.5,0.1,0.00394,12.0
17599,17.0,407.0,1.8267876662954934,4.2,0.1,0.334645669291339,12.3
17600,11.2,192.0,0.0,0.3,0.0,0.0,10.0
17601,4.7,339.0,0.0,7.1,3.0,0.0393700787401575,3.5
17602,3.9,110.0,1.8267876662954934,1.2,0.1,0.118110236220472,2.8
17603,3.75,101.0,1.8267876662954934,1.25,0.04,0.0984251968503937,3.75
17604,70.0,1723.0,3.0,6.0,1.0,0.590551181102362,1.0
17605,1.2,67.0,0.3,0.5,0.1,1.05511811023622,1.1
17606,45.6,1598.0,6.1,18.7,3.7,0.015748031496063,27.2
17607,3.5,120.0,0.8,0.7,0.2,0.2,1.5
17608,6.9,163.0,1.8267876662954934,0.8,0.1,0.464566929133858,6.9
17609,7.4,213.0,0.9,1.0,1.2,0.169291338582677,2.3
17610,4.0,680.0,8.0,17.0,0.75,0.590551181102362,3.1
17611,0.0,679.0,1.8267876662954934,21.0,3.9,0.0590551181102362,0.0
17612,7.5,332.0,1.5,1.5,0.4,0.442913385826772,6.0
17613,25.4,2389.0,6.3,20.2,7.7,0.1,17.7
17614,21.2,1301.0,1.8267876662954934,14.2,12.8,0.661,2.8
17615,11.0,382.0,1.8267876662954934,3.0,0.7,0.145669291338583,3.3
17616,22.0,510.0,3.0,3.0,0.3,0.18,3.5
17617,22.0,510.0,3.0,3.0,0.3,0.18,3.5
17618,10.4,182.0,0.7,0.0,0.0,0.0,10.4
17619,23.2,431.0,0.0,0.9,0.0,0.709,22.8
17620,64.0,1552.0,3.0,15.0,1.3,0.047244094488189,2.6
17621,9.2,156.0,0.5,0.5,0.1,0.0118110236220472,7.6
17622,3.9,127.0,1.7,0.6,0.2,0.236220472440945,2.5
17623,29.0,966.0,1.8267876662954934,7.3,2.6,0.511811023622047,3.3
17624,6.1,528.0,1.8267876662954934,3.9,2.0,0.318897637795276,2.0
17625,16.0,413.0,1.8267876662954934,5.3,0.2,0.255905511811024,3.3
17626,0.0,717.0,0.0,23.9,2.4,0.484251968503937,0.0
17627,8.0,146.0,0.5,0.6,0.1,0.0039370078740157,8.0
17628,24.884280051892134,1184.0,0.0,21.2,13.0,0.708661417322835,0.5
17629,17.8,310.0,0.3,0.1,0.0,0.00197,11.3
17630,24.1,440.0,0.7,0.9,0.1,0.9,23.7
17631,10.0,272.0,5.0,4.0,0.0,0.01,1.0
17632,34.0,1006.0,1.8267876662954934,8.5,1.8,0.47244094488189,5.1
17633,55.0,1010.0,5.5,2.0,0.0,0.02,40.0
17634,35.0,1536.0,1.3,7.0,11.0,0.433070866141732,2.9
17635,8.4,226.0,2.0,1.1,0.2,0.0196850393700787,2.4
17636,4.6,1929.0,2.1,3.5,7.1,0.488,2.6
17637,1.1,154.0,0.7,3.7,0.4,0.0039370078740157,0.7
17638,78.0,1547.0,4.0,7.9,0.2,0.0066929133858267,1.6
17639,30.0,940.0,2.8,9.2,3.9,0.37007874015748,4.7
17640,12.0,204.0,0.0,0.0,0.0,0.00394,11.0
17641,1.1,154.0,0.7,3.7,0.4,0.0039370078740157,0.7
17642,9.7,191.0,2.39,0.2,0.1,0.0052,8.41
17643,2.5,83.0,2.0,0.8,0.1,0.0039370078740157,2.2
17644,72.0,1527.0,3.6,13.0,0.35,0.0019685039370078,3.7
17645,3.0,100.0,3.0,1.5,0.0,0.245,1.0
17646,5.6,200.0,0.6,1.0,1.3,0.28740157480315,2.1
17647,4.8,192.0,1.8267876662954934,3.2,1.0,0.0511811023622047,4.8
17648,1.0,1489.0,3.0,14.0,0.2,0.0,0.2
17649,63.0,2070.0,2.0,5.5,14.0,0.1,35.0
17650,16.3,1010.0,1.8267876662954934,10.5,3.72,0.302,4.2
17651,65.0,1894.0,3.5,11.0,2.5,0.866141732283465,3.5
17652,11.0,481.0,0.5,7.5,0.4,0.708661417322835,2.8
17653,0.0,1100.0,1.8267876662954934,19.0,15.0,0.551181102362205,0.0
17654,6.4,250.0,1.3,1.6,0.4,0.338582677165354,5.6
17655,71.0,1495.0,3.1,12.0,0.4,0.0,3.6
17656,71.0,1495.0,3.1,12.0,0.4,0.0,3.6
17657,76.0,1500.0,1.8267876662954934,7.0,0.7,0.0393700787401575,0.7
17658,2.8,68.0,0.8,0.6,0.0,0.196850393700787,2.8
17659,28.4,2130.0,6.3,21.5,6.6,0.1,23.5
17660,0.7,602.0,1.8267876662954934,12.3,2.7,0.12992125984252,0.7
17661,11.0,200.0,0.0,0.5,0.0,0.0,11.0
17662,16.0,272.0,0.0,0.0,0.0,0.00394,16.0
17663,26.0,895.0,1.8267876662954934,7.6,4.1,0.511811023622047,0.9
17664,10.0,180.0,1.8267876662954934,0.6,0.0,0.0,9.5
17665,76.0,1453.0,1.5,7.7,0.3,0.0039370078740157,0.01
17666,7.5,217.0,4.3,2.6,0.3,0.246062992125984,3.3
17667,68.0,1396.0,4.0,10.5,0.1,0.01,0.4
17668,9.9,169.0,0.5,0.0,0.0,0.01,9.9
17669,2.6,103.0,2.0,1.2,0.1,0.208661417322835,2.4
17670,0.5,17.0,0.0,0.5,0.0,0.0,0.5
17671,4.8,195.0,1.8267876662954934,3.2,1.0,0.0511811023622047,4.8
17672,5.0,142.0,0.6,0.92,0.2,0.283,1.4
17673,15.0,260.0,1.0,0.0,0.0,0.001,14.0
17674,22.0,510.0,3.0,3.0,0.3,0.18,3.5
17675,11.9,229.0,0.0,0.5,0.0,0.0011811023622047,10.1
17676,72.9,1565.0,3.4,13.2,0.4,0.0196850393700787,3.0
17677,6.3,318.0,1.8267876662954934,5.1,1.2,0.512,4.6
17678,72.9,1565.0,3.4,13.2,0.4,0.0196850393700787,3.0
17679,3.4,226.0,1.8267876662954934,9.8,0.07,0.0393700787401575,3.4
17680,22.4,475.0,3.9,1.8,0.2,0.0078740157480315,4.7
17681,0.0,544.0,1.8267876662954934,21.1,2.3,0.078740157480315,0.0
17682,9.5,470.0,1.8267876662954934,7.9,0.3,0.78740157480315,2.2
17683,16.7,336.0,1.8267876662954934,1.7,0.1,0.906,15.9
17684,0.0,3378.0,0.0,0.0,15.5,0.0,0.0
17685,48.8,953.0,5.0,2.7,0.25,0.002755905511811,7.2
17686,4.3,108.0,0.9,1.2,0.0,0.149606299212598,4.3
17687,14.6,511.0,6.2,3.4,0.5,0.47244094488189,11.5
17688,11.7,207.0,1.8267876662954934,0.5,0.1,0.0039370078740157,10.7
17689,0.8,1023.0,0.0,18.0,13.0,0.0,0.8
17690,5.0,128.0,1.1,1.6,0.0,0.0708661417322834,5.0
17691,6.0,167.0,0.5,0.5,0.3,0.04,4.5
17692,9.5,281.0,1.8,4.2,0.3,0.017,0.2
17693,4.0,92.0,1.8,2.5,0.17,0.0078740157480315,1.6
17694,78.0,1485.0,1.4,7.4,0.1,0.0,0.0
17695,24.884280051892134,2519.0,5.9,22.0,9.2,0.0078740157480315,8.9
17696,74.0,1500.0,4.0,8.0,0.4,0.0031496062992126,1.0
17697,74.0,1500.0,4.0,8.0,0.4,0.0031496062992126,1.0
17698,4.4,85.0,1.8267876662954934,0.5,0.1,0.0039370078740157,4.4
17699,0.0,890.0,0.0,22.0,3.5,0.393700787401575,0.0
17700,10.0,302.0,1.9,2.3,0.3,0.334645669291339,7.3
17701,6.6,153.0,2.0,0.8,0.0,0.0366141732283465,6.2
17702,6.0,1024.0,1.5,10.0,8.0,0.511811023622047,6.0
17703,9.4,175.0,1.8267876662954934,0.7,0.0,0.0118110236220472,8.7
17704,32.0,544.0,1.8267876662954934,0.5,0.5,0.0039370078740157,32.0
17705,6.0,2674.0,1.8267876662954934,24.0,5.8,0.393700787401575,4.7
17706,15.6,427.0,5.1,5.6,0.1,0.25,10.3
17707,0.5,1334.0,1.8267876662954934,17.0,9.3,0.905511811023622,0.5
17708,24.884280051892134,607.0,0.0,12.3,2.7,0.12992125984252,0.7
17709,23.7,916.0,6.8,8.2,1.6,0.327,0.7
17710,12.2,230.0,0.9,0.4,0.0,0.0,12.0
17711,11.2,215.0,1.1,0.4,0.0,0.0,10.7
17712,7.5,301.0,1.8267876662954934,6.3,0.0,0.11,0.0
17713,12.4,229.0,0.0,0.3,0.1,0.0118110236220472,12.2
17714,79.2,1489.0,0.7,6.6,0.3,0.0078740157480315,0.2
17715,27.8,903.0,1.8267876662954934,8.1,3.4832571593152672,0.28272035457118266,8.467244664197693
17716,0.0,1.0,0.0,0.0,0.0,0.002755905511811,0.0
17717,67.2,1439.0,5.2,12.1,0.3,0.0039370078740157,1.4
17718,51.0,2324.0,5.0,5.0,3.5,0.43,0.5
17719,85.0,1657.0,7.0,6.9,0.5,0.255905511811024,13.9
17720,3.7,151.0,0.9,1.0,0.3,0.153543307086614,2.7
17721,4.2,165.0,1.4,1.2,0.2,0.224409448818898,3.8
17722,3.2,298.0,2.6,1.1,0.8,0.228346456692913,2.9
17723,13.8,384.0,1.8267876662954934,3.1,2.0,0.0393700787401575,13.8
17724,7.9,247.0,3.9,3.1,0.1,0.26,5.8
17725,1.9,141.0,3.4,3.5,0.1,0.147637795275591,1.0
17726,7.0,219.0,4.0,2.7,0.5,0.188976377952756,1.4
17727,15.0,477.0,7.0,8.9,0.1,0.31496062992126,1.0
17728,11.2,484.0,1.8267876662954934,7.5,0.4,0.708661417322835,2.8
17729,0.5,17.0,0.0,0.5,0.0,0.0,0.5
17730,30.9,2411.0,7.7,11.0,8.2,0.04,29.1
17731,0.4,1190.0,1.8267876662954934,18.9,9.7,0.826771653543307,0.4
17732,9.5,470.0,1.8267876662954934,7.9,0.3,0.78740157480315,2.2
17733,9.6,380.0,6.4,4.9,0.3,0.590551181102362,1.7
17734,0.0,1076.0,0.0,18.0,9.7,0.393700787401575,0.0
17735,7.0,120.0,1.8267876662954934,0.0,0.0,0.00394,6.9
17736,7.7,177.0,1.9,1.6,0.0,0.0354,6.0
17737,12.0,214.0,1.8267876662954934,0.6,0.1,0.0,12.0
17738,1.8,128.0,3.0,3.0,0.0,0.127952755905512,0.7
17739,0.0,17.0,0.0,0.5,0.0,0.0,0.0
17740,5.6,753.0,2.1,16.8,3.65,0.740157480314961,8.467244664197693
17741,13.1,111.0,2.9,1.6,0.05,0.311023622047244,1.0
17742,85.0,1586.0,2.4,6.9,0.2,0.149606299212598,7.3
17743,25.0,617.0,2.5,2.5,0.4,0.015748031496063,1.0
17744,12.5,218.0,1.8267876662954934,0.3,0.0,0.0,11.5
17745,7.0,120.0,1.8267876662954934,0.0,0.0,0.0039370078740157,6.9
17746,6.8,242.0,1.2,1.6,0.4,0.31496062992126,5.9
17747,23.8,477.0,2.3,1.7,0.1,1.16,23.4
17748,27.3,766.0,7.8,8.7,0.3,0.275590551181102,4.8
17749,11.0,192.0,0.5,0.5,0.1,0.0393700787401575,11.0
17750,0.0,17.0,0.0,0.5,0.0,0.0,0.0
17751,38.1,2481.0,5.4,17.4,6.7,0.0196850393700787,27.4
17752,2.0,657.0,0.4,17.0,1.0,0.196850393700787,0.4
17753,7.0,120.0,1.8267876662954934,0.0,0.0,0.0039370078740157,6.9
17754,78.8,1567.0,3.0,9.0,0.4,0.826771653543307,1.8
17755,20.0,360.0,3.0,1.6,0.0,0.0,4.2
17756,80.0,1480.0,0.0,7.0,0.0,0.0,0.0
17757,78.2,1535.0,3.2,7.8,0.7,0.0039370078740157,2.5
17758,7.1,297.0,2.5,3.1,0.7,0.06,2.0
17759,12.0,220.0,0.5,0.7,0.0,0.0,12.0
17760,7.7,244.0,2.6,1.3,0.3,0.47244094488189,7.7
17761,5.3,195.0,1.8267876662954934,4.0,0.6,0.0590551181102362,5.3
17762,73.2,1490.0,3.57,12.5,0.0,0.0,1.79
17763,62.0,925.6407129494906,1.8267876662954934,6.7,3.4832571593152672,0.0393700787401575,33.0
17764,72.0,1963.1,4.3,8.0,3.0,0.78740157480315,0.79
17765,0.5,17.0,0.0,0.5,0.0,0.0,0.5
17766,0.5,17.0,0.0,0.5,0.0,0.0,0.5
17767,0.5,17.0,0.0,0.5,0.0,0.0,0.5
17768,11.9,1261.0,4.6,4.4,2.8,0.393700787401575,8.7
17769,1.9,745.0,5.3,16.7,2.0,0.196850393700787,0.3
17770,3.5,245.0,1.8267876662954934,3.3,0.9,0.393700787401575,3.1
17771,0.0,803.0,1.8267876662954934,21.0,4.7,0.0866141732283465,0.0
17772,28.3,720.0,5.0,5.5,0.6,0.38,0.1
17773,68.0,2065.0,3.9,5.9,14.0,0.0511811023622047,23.0
17774,0.0,544.0,1.8267876662954934,20.0,2.3,0.0551181102362205,0.0
17775,24.884280051892134,665.0,0.0,1.0,0.0,0.0,0.0
17776,53.9,1691.0,1.8267876662954934,6.2,9.6,0.381889763779528,15.4
17777,0.7,88.0,2.0,2.5,0.17,0.0807,0.1
17778,13.0,490.0,1.8267876662954934,4.3,3.5,0.0393700787401575,12.3
17779,0.2,3.0,0.0,0.0,0.0,0.0,0.02
17780,0.7,602.0,0.5,12.3,2.7,0.125984251968504,0.7
17781,3.0,109.0,3.0,2.0,0.0,0.31496062992126,0.0
17782,5.3,387.0,1.2,1.5,1.0,0.197,5.2
17783,85.5,1515.0,0.01,0.01,0.01,0.0039370078740157,21.0
17784,99.0,0.0,0.0,0.0,0.0,0.0,0.0
17785,52.4,2041.0,1.8267876662954934,12.7,3.2,0.669291338582677,1.4
17786,80.0,1573.0,4.4,7.6,0.4,0.334645669291339,2.2
17787,98.0,1640.0,0.1,0.1,3.4832571593152672,0.0,8.467244664197693
17788,11.7,356.0,7.1,4.1,0.1,0.339,0.7
17789,25.0,2633.0,1.8267876662954934,22.0,9.2,0.394,5.9
17790,3.3,214.0,1.8267876662954934,3.6,1.7,0.0511811023622047,3.3
17791,69.5,1707.0,1.8267876662954934,4.5,5.6,0.236220472440945,41.9
17792,3.3,102.0,2.5,1.3,0.0,0.0196850393700787,3.2
17793,10.4,206.0,1.9,0.6,0.0,0.0039370078740157,9.7
17794,0.0,2.0,0.0,0.1,0.0,0.0,0.0
17795,4.6,94.0,0.5,0.7,0.0,0.196850393700787,4.6
17796,10.5,299.0,1.8267876662954934,2.8,1.1,0.0393700787401575,10.5
17797,2.35,51.5,3.9,0.35,0.05,0.197,0.5
17798,2.35,51.5,0.35,0.35,0.05,0.217,0.4
17799,17.65,247.0,1.8267876662954934,0.0,3.4832571593152672,1.118,17.65
17800,32.9,695.0,7.3,2.8,0.18,0.0,9.3
17801,27.9,721.0,5.1,5.8,0.5,0.27,0.2
17802,6.3,2870.0,6.2,15.3,6.1,0.0039370078740157,4.6
17803,20.7,458.0,1.8267876662954934,2.6,0.2,0.192913385826772,1.2
17804,1.0,845.0,1.0,16.0,7.3,0.208661417322835,0.27
17805,5.44,289.0,1.8267876662954934,4.08,2.32,0.0472,5.44
17806,58.8,2106.0,2.62,8.6,3.9,0.73,2.3
17807,24.884280051892134,423.0,0.0,13.7,1.0,0.905511811023622,1.0
17808,0.3,606.0,0.0,12.5,3.1,0.12992125984252,0.3
17809,13.8,265.0,2.4,0.3,0.0,0.0,10.4
17810,80.8,1547.0,1.8,7.2,0.31,0.422,0.13
17811,0.5,1055.0,1.8267876662954934,18.0,9.3,0.181102362204724,0.0
17812,14.7,284.0,2.2,0.5,0.0,0.0,11.5
17813,8.8,263.0,4.2,3.4,0.2,0.224409448818898,3.7
17814,13.1,257.0,2.3,0.4,0.0,0.0,10.2
17815,13.3,258.0,2.4,0.3,0.0,0.0,10.3
17816,55.0,1564.0,1.8267876662954934,18.0,1.0,0.0,4.3
17817,52.0,2256.0,4.4,6.1,2.7,0.511811023622047,0.3
17818,52.0,2091.0,3.0,13.0,17.0,0.708661417322835,3.0
17819,26.1,556.0,4.0,2.0,0.3,0.0393700787401575,3.9
17820,0.42,0.0,1.8267876662954934,0.21,0.0,0.0044291338582677,0.42
17821,1.0,72.0,2.0,1.2,0.1,0.62992125984252,0.8
17822,10.0,180.0,1.8267876662954934,0.0,0.0,0.0,9.7
17823,13.0,245.0,1.5,0.7,0.1,0.01,12.3
17824,25.2,512.0,4.7,3.0,0.0,0.0393700787401575,0.5
17825,7.6,212.2,1.7,3.1,0.0,0.433070866141732,0.1
17826,4.6,88.0,1.8267876662954934,0.6,0.0,0.236220472440945,4.3
17827,0.5,895.0,0.0,19.0,7.0,0.2,0.0
17828,19.1,837.0,0.0,2.31,12.83,0.0,19.1
17829,24.0,729.0,6.4,5.2,0.7,0.236220472440945,0.8
17830,4.0,211.0,0.5,3.6,0.4,0.06,3.2
17831,13.0,646.0,6.8,6.8,1.2,0.350393700787402,1.8
17832,18.6,899.0,7.7,10.2,1.4,0.17,1.2
17833,76.6,1504.0,4.4,7.4,0.32,0.0019685039370078,0.77
17834,0.5,17.0,0.0,0.5,0.0,0.0,0.5
17835,76.0,1620.0,6.6,9.5,0.5,0.08,1.5
17836,72.0,1490.0,4.3,11.0,0.2,0.0,1.2
17837,4.8,193.0,1.8267876662954934,3.2,1.0,0.0511811023622047,4.8
17838,28.48,690.0,1.8267876662954934,6.738383179482894,3.4832571593152672,0.519685039370079,0.29
17839,5.4,301.0,2.2,1.6,0.5,0.31496062992126,3.7
17840,59.0,1968.0,1.8267876662954934,6.7,9.0,0.307086614173228,34.0
17841,7.6,161.0,1.4,1.0,0.0,0.01,0.3
17842,13.8,327.0,1.8267876662954934,3.5,0.6,0.0511811023622047,13.8
17843,56.8,1818.0,7.8,7.5,6.6,0.0866141732283465,19.5
17844,12.0,371.0,5.7,5.4,0.1,0.232283464566929,1.7
17845,0.8,594.0,0.0,12.6,2.6,0.13,0.8
17846,4.5,78.0,0.0,0.1,0.0,0.01,4.1
17847,77.6,1574.0,2.8,8.9,0.4,0.354330708661417,1.4
17848,11.5,205.0,1.8267876662954934,0.0,0.0,0.0,11.0
17849,6.3,197.0,2.5,1.6,0.2,0.456692913385827,5.9
17850,8.8,174.0,1.32,0.8,0.0,0.0126,8.0
17851,0.5,494.0,1.8267876662954934,22.0,1.1,0.708661417322835,0.5
17852,68.9,1851.0,5.2,8.8,4.2,0.0591,21.3
17853,71.1,1582.0,4.9,10.2,1.0,0.004,1.3
17854,10.6,333.0,1.1,1.1,0.4,0.03,6.8
17855,65.7,1482.0,6.5,13.0,0.5,0.0051181102362204,3.5
17856,12.0,288.0,1.0,4.5,0.1,0.015748031496063,12.0
17857,29.0,767.0,3.8,6.3,0.5,0.196850393700787,3.3
17858,3.6,257.0,3.5,1.4,0.4,0.38,2.8
17859,10.6,187.0,0.0,0.0,0.0,0.0,10.6
17860,72.0,1502.0,2.0,12.0,0.0,0.0,5.0
17861,23.0,528.0,2.9,3.4,0.0,0.240157480314961,5.0
17862,13.7,263.0,2.4,0.3,0.0,0.0,10.8
17863,4.8,194.0,0.5,0.5,0.3,0.0393700787401575,1.9
17864,12.2,323.0,1.9,3.4,0.5,0.012,6.0
17865,80.0,1651.0,3.2,8.0,0.7,0.196850393700787,0.5
17866,8.9,175.0,1.3,0.8,0.0,0.0118110236220472,7.9
17867,2.7,371.0,3.6,5.2,0.4,0.0051181102362204,2.0
17868,9.4,176.0,0.5,0.7,0.0,0.0118110236220472,8.7
17869,11.0,205.0,0.2,0.6,0.0,0.0118110236220472,10.0
17870,8.3,247.0,3.9,3.1,0.1,0.259842519685039,5.8
17871,79.0,1466.0,1.8267876662954934,5.5,0.0,0.0,1.0
17872,9.5,470.0,1.8267876662954934,7.9,0.3,0.78740157480315,2.2
17873,8.3,247.0,3.9,3.1,0.1,0.259842519685039,5.8
17874,22.3,711.0,3.1,3.0,3.8,0.196850393700787,0.5
17875,3.1,615.0,1.8267876662954934,7.2,2.9,0.192913385826772,1.5
17876,77.2,1893.0,1.6,6.3,9.9,0.005,35.6
17877,13.7,256.0,1.8,0.3,0.1,0.0047244094488189,13.7
17878,12.4,538.0,1.8267876662954934,8.33,0.444,0.787,3.11
17879,12.5,228.0,0.7,0.3,0.0,0.0,12.1
17880,50.3,1027.0,2.5,7.4,0.15,0.503937007874016,3.4
17881,85.5,1658.0,2.3,7.7,0.7,0.196850393700787,0.3
17882,2.1,96.0,1.8267876662954934,1.7,0.1,0.0394,0.7
17883,6.7,200.0,3.0,1.9,0.1,0.36,2.4
17884,9.9,193.0,0.4,0.7,0.0,0.0,9.9
17885,0.0,1046.0,1.8267876662954934,18.0,9.6,1.14173228346457,0.0
17886,8.0,150.0,1.8267876662954934,1.0,0.0,0.031496062992126,6.0
17887,0.0,1046.0,1.8267876662954934,18.0,9.6,1.14173228346457,0.0
17888,76.0,1462.0,1.0,7.3,0.0,0.0,0.5
17889,4.4,258.0,1.8267876662954934,3.4,2.2,0.047244094488189,4.4
17890,33.7,654.0,1.8267876662954934,3.2,0.0,0.0,0.2
17891,13.1,242.0,0.7,0.3,0.0,0.0,13.1
17892,12.0,241.0,0.05,0.2,0.1,0.0393700787401575,5.0
17893,75.5,1450.0,0.0,7.2,0.0,0.0,0.48
17894,18.0,469.0,1.8267876662954934,3.7,1.9,0.0590551181102362,13.0
17895,6.8,240.0,1.2,2.2,0.6,0.16,1.9
17896,24.884280051892134,874.0,0.0,18.5,6.3,0.0708661417322834,0.0
17897,3.0,81.0,1.2,0.9,0.0,0.0118110236220472,2.0
17898,10.5,202.0,0.75,0.6,0.03,0.02,10.5
17899,11.0,361.0,5.7,6.0,0.1,0.255905511811024,3.5
17900,8.6,363.0,2.2,5.6,0.3,0.267716535433071,2.4
17901,73.5,1454.0,4.4,10.0,0.02,0.709,0.2
17902,24.884280051892134,653.0,0.0,3.9,0.3,0.905511811023622,19.8
17903,62.0,397.0,1.8267876662954934,15.0,2.0,0.01,23.0
17904,63.0,1889.0,6.9,8.1,1.6,0.0039370078740157,16.0
17905,35.6,741.0,1.8267876662954934,2.6,0.2,0.0393700787401575,8.3
17906,19.1,379.0,1.8267876662954934,1.87,0.03,0.0382,0.7
17907,9.0,183.0,0.3,0.7,0.0,0.0118110236220472,9.0
17908,8.6,347.0,1.8267876662954934,6.0,0.9,0.362204724409449,3.6
17909,0.3,749.0,0.7,8.6,3.11,0.724409448818898,0.1
17910,12.0,231.0,1.8267876662954934,0.5,0.1,0.0393700787401575,11.6
17911,0.0,1217.0,1.8267876662954934,21.5,15.5,0.708661417322835,0.0
17912,71.0,1430.0,3.9,9.7,0.2,0.002,0.7
17913,82.0,1665.0,3.0,8.0,0.9,0.0,0.5
17914,7.2,226.0,4.5,2.9,0.1,0.236220472440945,3.4
17915,6.64,319.0,0.0,4.48,1.84,0.064,6.64
17916,80.0,1565.0,4.0,8.0,0.2,0.0,5.0
17917,1.0,750.0,1.0,17.0,3.0,0.32,1.0
17918,5.3,264.0,1.4,1.3,1.3,0.4,2.2
17919,9.4,175.0,1.8267876662954934,0.7,0.0,0.0118110236220472,8.7
17920,83.0,1586.0,2.2,6.0,0.3,0.204724409448819,0.5
17921,11.2,484.0,1.8267876662954934,7.5,0.4,0.708661417322835,2.8
17922,0.0,1259.0,0.0,24.0,4.0,0.32,0.0
17923,11.0,207.0,0.5,0.7,0.0,0.0,10.0
17924,11.0,189.0,1.8267876662954934,0.0,0.0,0.0039370078740157,11.0
17925,70.0,1469.0,5.3,11.0,0.5,0.0011811023622047,2.7
17926,16.3,481.0,1.8267876662954934,3.6,2.5,0.0393700787401575,16.3
17927,11.0,487.0,1.8267876662954934,7.8,0.6,0.708661417322835,2.8
17928,5.1,322.0,1.4,2.0,0.9,0.31496062992126,5.5
17929,59.0,1014.0,0.0,0.4,3.4832571593152672,0.0,8.467244664197693
17930,12.9,348.0,5.5,5.1,0.0,0.0118110236220472,2.9
17931,12.0,222.0,0.2,0.5,0.0,0.01,12.0
17932,2.93,191.01,0.94,1.2,0.38,0.110236220472441,2.93
17933,9.4,172.0,0.5,0.7,0.0,0.0118110236220472,8.7
17934,2.3,67.0,0.7,1.2,0.0,0.0,0.0
17935,16.0,444.0,1.8267876662954934,3.6,1.9,0.0393700787401575,12.5
17936,65.0,2067.0,2.2,2.0,2.2,0.89763779527559,7.7
17937,13.0,246.0,1.6,0.4,0.0,0.0019685039370078,10.4
17938,54.5,1947.0,5.6,13.2,2.8,0.031496062992126,34.9
17939,12.0,436.0,1.8267876662954934,3.4,3.6,0.0393700787401575,12.0
17940,7.0,161.0,1.7,1.4,0.1,0.0394,4.5
17941,4.8,191.0,1.8267876662954934,3.2,1.0,0.0433070866141732,4.8
17942,8.0,201.0,1.3,0.8,0.1,0.015748031496063,3.3
17943,1.0,2.0,1.0,1.0,1.0,0.02,0.5
17944,16.9,304.0,1.4,0.3,0.0,0.001,13.1
17945,7.1,908.0,1.4,13.0,6.2,0.708661417322835,1.8
17946,10.6,180.0,1.8267876662954934,0.3,0.1,0.0039370078740157,10.4
17947,0.0,476.0,1.8267876662954934,23.0,0.8,0.0669291338582677,0.0
17948,11.7,219.0,0.3,0.6,0.0,0.0078740157480315,10.5
17949,65.8,2066.0,1.8267876662954934,3.3,13.3,0.169291338582677,15.7
17950,5.4,192.0,0.8,0.9,0.2,0.0984251968503937,3.8
17951,0.0,544.0,1.8267876662954934,21.1,2.3,0.0787,0.0
17952,3.7,193.0,0.6,1.5,0.7,0.2,2.5
17953,78.4,1629.0,4.4,6.5,0.9,0.169291338582677,5.0
17954,0.0,817.0,1.8267876662954934,19.4,1.9,0.354330708661417,0.0
17955,9.0,250.0,1.8267876662954934,2.5,0.9,0.0590551181102362,9.0
17956,5.0,197.0,0.5,1.0,1.5,0.3,0.5
17957,3.5,588.0,7.5,18.0,0.65,0.7,8.467244664197693
17958,57.0,2166.0,1.8267876662954934,15.0,3.0,0.0393700787401575,43.0
17959,50.6,2432.0,1.8267876662954934,6.7,6.8,0.31496062992126,22.2
17960,73.0,1528.0,3.4,12.0,0.6,0.0078740157480315,0.2
17961,5.5,219.0,0.0,7.3,0.06,0.08,5.5
17962,36.7,1549.0,1.9,6.1,13.8,0.354,1.4
17963,71.6,1481.0,3.2,11.7,0.4,0.0118110236220472,2.7
17964,1.0,1114.0,1.8267876662954934,21.0,14.0,0.62992125984252,0.0
17965,10.8,370.0,0.1,3.0,2.1,0.047244094488189,10.8
17966,21.0,921.0,1.8267876662954934,7.1,2.8,0.389763779527559,2.8
17967,0.5,17.0,0.0,0.5,0.0,0.0,0.5
